market.pubkey,market.name,market.expiry_price,market.number_of_users,market.imf_factor,market.unrealized_pnl_imf_factor,market.unrealized_pnl_max_imbalance,market.liquidator_fee,market.if_liquidation_fee,market.expiry_ts,market.next_fill_record_id,market.next_funding_rate_record_id,market.next_curve_record_id,market.margin_ratio_initial,market.margin_ratio_maintenance,market.unrealized_pnl_initial_asset_weight,market.unrealized_pnl_maintenance_asset_weight,market.market_index,market.status,market.contract_type,market.contract_tier,market.padding,market.amm.oracle,market.amm.base_asset_amount_per_lp,market.amm.quote_asset_amount_per_lp,market.amm.last_oracle_normalised_price,market.amm.last_oracle_reserve_price_spread_pct,market.amm.base_asset_reserve,market.amm.quote_asset_reserve,market.amm.concentration_coef,market.amm.min_base_asset_reserve,market.amm.max_base_asset_reserve,market.amm.sqrt_k,market.amm.peg_multiplier,market.amm.terminal_quote_asset_reserve,market.amm.base_asset_amount_long,market.amm.base_asset_amount_short,market.amm.base_asset_amount_with_amm,market.amm.base_asset_amount_with_unsettled_lp,market.amm.quote_asset_amount_long,market.amm.quote_asset_amount_short,market.amm.quote_entry_amount_long,market.amm.quote_entry_amount_short,market.amm.user_lp_shares,market.amm.last_funding_rate,market.amm.last_funding_rate_long,market.amm.last_funding_rate_short,market.amm.last24h_avg_funding_rate,market.amm.total_fee,market.amm.total_mm_fee,market.amm.total_exchange_fee,market.amm.total_fee_minus_distributions,market.amm.total_fee_withdrawn,market.amm.total_liquidation_fee,market.amm.cumulative_funding_rate_long,market.amm.cumulative_funding_rate_short,market.amm.cumulative_social_loss,market.amm.long_spread,market.amm.short_spread,market.amm.ask_base_asset_reserve,market.amm.ask_quote_asset_reserve,market.amm.bid_base_asset_reserve,market.amm.bid_quote_asset_reserve,market.amm.last_bid_price_twap,market.amm.last_ask_price_twap,market.amm.last_mark_price_twap,market.amm.last_mark_price_twap5min,market.amm.last_update_slot,market.amm.last_oracle_conf_pct,market.amm.net_revenue_since_last_funding,market.amm.last_funding_rate_ts,market.amm.funding_period,market.amm.order_step_size,market.amm.order_tick_size,market.amm.min_order_size,market.amm.max_position_size,market.amm.volume24h,market.amm.long_intensity_volume,market.amm.short_intensity_volume,market.amm.last_trade_ts,market.amm.mark_std,market.amm.last_mark_price_twap_ts,market.amm.max_spread,market.amm.max_fill_reserve_fraction,market.amm.max_slippage_ratio,market.amm.base_spread,market.amm.long_intensity_count,market.amm.short_intensity_count,market.amm.curve_update_intensity,market.amm.amm_jit_intensity,market.amm.oracle_source,market.amm.last_oracle_valid,market.amm.padding,market.amm.historical_oracle_data.last_oracle_price,market.amm.historical_oracle_data.last_oracle_conf,market.amm.historical_oracle_data.last_oracle_delay,market.amm.historical_oracle_data.last_oracle_price_twap,market.amm.historical_oracle_data.last_oracle_price_twap5min,market.amm.historical_oracle_data.last_oracle_price_twap_ts,market.amm.fee_pool.scaled_balance,market.amm.fee_pool.market_index,market.amm.fee_pool.padding,market.insurance_claim.revenue_withdraw_since_last_settle,market.insurance_claim.max_revenue_withdraw_per_period,market.insurance_claim.quote_max_insurance,market.insurance_claim.quote_settled_insurance,market.insurance_claim.last_revenue_withdraw_ts,market.pnl_pool.scaled_balance,market.pnl_pool.market_index,market.pnl_pool.padding,slot,write_version,updated_on
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,96,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,401399988,-17606026,7.735857,0.974981,192.653770207,96.445026049,1.4142,125.482159671,250.959505846,136.3103,61.529536,104.704302878,72.7413,-87.9382,-15.1969,0.0,-3521.714032,4182.777078,-3503.318071,4089.19732,99.5482,0.014569833,0.014569833,0.014569833,0.000148687,4.666364,1e-06,4.666363,2.945265,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,192.653770207,96.445026049,192.653770207,96.445026049,32.144109,33.581486,32.862797,46.743748,876,0.0,0.0,1666616820,60,100000,1e-06,0.0001,0.0,4653.788943,4362.966523,13.633156,1666616820,2.059859,1666616820,0.038855,1,50,0.0,0,1,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.771498,0.0,6,11.53932,32.134604,1666616820,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",921,8636,2022-10-24 13:07:22.317119
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,96,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,401399988,-17606026,7.735857,0.974981,59.291325256,29.682021668,1.4142,31.179766126,62.358336197,41.951,61.529536,39.911766414,72.7413,-87.9382,-15.1969,0.0,-3521.714032,4182.777078,-3503.318071,4089.19732,5.1889,0.014569833,0.014569833,0.014569833,0.000148687,4.666364,1e-06,4.666363,2.945265,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,59.291325256,29.682021668,59.291325256,29.682021668,32.144109,33.581486,32.862797,46.743748,876,0.0,0.0,1666616820,60,100000,1e-06,0.0001,0.0,4653.788943,4362.966523,13.633156,1666616820,2.059859,1666616820,0.038855,1,50,0.0,0,1,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.771498,0.0,6,11.53932,32.134604,1666616820,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",925,8669,2022-10-24 13:07:24.274480
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,97,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,429957114,-18467546,7.69288,0.928461,60.489325256,29.094164855,1.4142,31.284546264,62.567892453,41.951,61.529536,39.778091457,72.7413,-89.1362,-16.246719929,-0.148180071,-3521.714032,4219.0785,-3503.318071,4125.367876,5.1889,0.014569833,0.014569833,0.014569833,0.000148687,4.702535,1e-06,4.702534,2.981436,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,60.489325256,29.094164855,60.489325257,29.094164855,31.585105,32.423575,32.00434,45.415311,928,0.0,0.036171,1666616820,60,100000,1e-06,0.0001,0.0,4688.612916,4368.8387,13.538481,1666616845,2.060298,1666616845,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",2.203575,0.0,3,9.936637,30.097794,1666616845,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",928,8695,2022-10-24 13:07:25.758168
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,97,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,429957114,-18467546,7.69288,0.928461,53.007428319,25.495520897,1.4142,25.993938848,51.986880568,36.7621,61.529536,36.763571739,72.8894,-89.1362,-16.2468,0.0,-3526.184567,4219.0785,-3507.788412,4125.367876,0.0,0.014569833,0.014569833,0.014569833,0.000148687,4.702535,1e-06,4.702534,2.981436,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,53.007428319,25.495520897,53.007428319,25.495520897,31.585105,32.423575,32.00434,45.415311,928,0.0,0.036171,1666616820,60,100000,1e-06,0.0001,0.0,4688.612916,4368.8387,13.538481,1666616845,2.060298,1666616845,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",2.203575,0.0,3,9.936637,30.097794,1666616845,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",931,8723,2022-10-24 13:07:27.222008
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,97,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,429957114,-18467546,7.69288,0.928461,129.282721363,62.182422898,1.4142,79.929233038,159.855399991,89.6611,61.529536,71.11998342,72.8894,-89.1362,-16.2468,0.0,-3526.184567,4219.0785,-3507.788412,4125.367876,52.899,0.014569833,0.014569833,0.014569833,0.000148687,4.702535,1e-06,4.702534,2.981436,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,129.282721363,62.182422898,129.282721363,62.182422898,31.585105,32.423575,32.00434,45.415311,928,0.0,0.036171,1666616820,60,100000,1e-06,0.0001,0.0,4688.612916,4368.8387,13.538481,1666616845,2.060298,1666616845,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",2.203575,0.0,3,9.936637,30.097794,1666616845,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",939,8814,2022-10-24 13:07:30.891440
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,98,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,459741490,-19330470,6.624425,0.925678,131.953221363,60.923960553,1.4142,81.043335503,162.083562184,89.6611,61.529536,70.142297243,72.8894,-91.8067,-17.341736294,-1.575563706,-3526.184567,4296.692128,-3507.788412,4202.80048,52.899,0.014569833,0.014569833,0.014569833,0.000148687,4.779968,1e-06,4.779967,3.058869,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,131.953221363,60.923960553,131.953221363,60.923960553,31.253336,31.952061,31.602698,44.887951,950,0.0,0.113604,1666616820,60,100000,1e-06,0.0001,0.0,4765.502856,4434.13564,13.500874,1666616855,2.409855,1666616855,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",2.1995,0.0,3,9.384602,29.315349,1666616855,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",950,8904,2022-10-24 13:07:36.080586
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,98,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,459741490,-19330470,6.624425,0.925678,156.127620235,72.085492764,1.4142,98.137380809,196.270997069,106.0874,61.529536,81.092803671,72.8894,-91.8067,-17.341736294,-1.575563706,-3526.184567,4296.692128,-3507.788412,4202.80048,69.3253,0.014569833,0.014569833,0.014569833,0.000148687,4.779968,1e-06,4.779967,3.058869,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,156.127620235,72.085492764,156.127620235,72.085492764,31.253336,31.952061,31.602698,44.887951,950,0.0,0.113604,1666616820,60,100000,1e-06,0.0001,0.0,4765.502856,4434.13564,13.500874,1666616855,2.409855,1666616855,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",2.1995,0.0,3,9.384602,29.315349,1666616855,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",954,8941,2022-10-24 13:07:37.995117
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,98,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,459741490,-19330470,6.624425,0.925678,78.276763507,36.141068789,1.4142,43.087939122,86.174225391,53.1884,61.529536,46.426644601,74.4649,-91.8067,-17.3418,0.0,-3571.832528,4296.692128,-3553.436228,4202.80048,16.4263,0.014569833,0.014569833,0.014569833,0.000148687,4.779968,1e-06,4.779967,3.058869,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,78.276763507,36.141068789,78.276763509,36.141068789,31.253336,31.952061,31.602698,44.887951,950,0.0,0.113604,1666616820,60,100000,1e-06,0.0001,0.0,4765.502856,4434.13564,13.500874,1666616855,2.409855,1666616855,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",2.1995,0.0,3,9.384602,29.315349,1666616855,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",958,8976,2022-10-24 13:07:40.197942
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,98,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,459741490,-19330470,6.624425,0.925678,124.958579661,57.694473068,1.4142,76.097284444,152.191649796,84.9083,61.529536,66.991592125,74.4649,-91.8067,-17.3418,0.0,-3571.832528,4296.692128,-3553.436228,4202.80048,48.1462,0.014569833,0.014569833,0.014569833,0.000148687,4.779968,1e-06,4.779967,3.058869,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,124.958579661,57.694473068,124.958579661,57.694473068,31.253336,31.952061,31.602698,44.887951,950,0.0,0.113604,1666616820,60,100000,1e-06,0.0001,0.0,4765.502856,4434.13564,13.500874,1666616855,2.409855,1666616855,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",2.1995,0.0,3,9.384602,29.315349,1666616855,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",961,9002,2022-10-24 13:07:41.656165
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,98,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,459741490,-19330470,6.624425,0.925678,238.999290045,110.348070067,1.4142,156.737017426,313.468022421,162.398,61.529536,118.981363538,74.4649,-91.8067,-17.3418,0.0,-3572.446935,4296.692128,-3553.436228,4202.80048,125.6359,0.014569833,0.014569833,0.014569833,0.000148687,4.779968,1e-06,4.779967,3.058869,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,238.999290045,110.348070067,238.999290046,110.348070067,31.253336,31.952061,31.602698,44.887951,950,0.0,0.113604,1666616820,60,100000,1e-06,0.0001,0.0,4765.502856,4434.13564,13.500874,1666616855,2.409855,1666616855,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",2.1995,0.0,3,9.384602,29.315349,1666616855,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",966,9043,2022-10-24 13:07:43.878475
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,98,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,459741490,-19330470,6.624425,0.925678,124.958579767,57.694473019,1.4142,76.097284519,152.191649946,84.9083,61.529536,66.991592059,74.4649,-91.8067,-17.3418,0.0,-3572.446935,4296.692128,-3553.436228,4202.80048,48.1462,0.014569833,0.014569833,0.014569833,0.000148687,4.779968,1e-06,4.779967,3.058869,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,124.958579767,57.694473019,124.958579767,57.694473019,31.253336,31.952061,31.602698,44.887951,950,0.0,0.113604,1666616820,60,100000,1e-06,0.0001,0.0,4765.502856,4434.13564,13.500874,1666616855,2.409855,1666616855,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",2.1995,0.0,3,9.384602,29.315349,1666616855,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",970,9076,2022-10-24 13:07:45.863301
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,98,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,459741490,-19330470,6.624425,0.925678,78.276763593,36.14106875,1.4142,43.087939183,86.174225513,53.1884,61.529536,46.426644536,74.4649,-91.8067,-17.3418,0.0,-3572.446935,4296.692128,-3553.436228,4202.80048,16.4263,0.014569833,0.014569833,0.014569833,0.000148687,4.779968,1e-06,4.779967,3.058869,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,78.276763593,36.14106875,78.276763593,36.14106875,31.253336,31.952061,31.602698,44.887951,950,0.0,0.113604,1666616820,60,100000,1e-06,0.0001,0.0,4765.502856,4434.13564,13.500874,1666616855,2.409855,1666616855,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",2.1995,0.0,3,9.384602,29.315349,1666616855,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",981,9169,2022-10-24 13:07:51.069615
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,98,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,459741490,-19330470,6.624425,0.925678,54.102364706,24.979536546,1.4142,25.993893866,51.986790607,36.7621,61.529536,36.763635358,74.4649,-91.8067,-17.3418,0.0,-3572.446935,4296.692128,-3553.436228,4202.80048,0.0,0.014569833,0.014569833,0.014569833,0.000148687,4.779968,1e-06,4.779967,3.058869,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,54.102364706,24.979536546,54.102364706,24.979536546,31.253336,31.952061,31.602698,44.887951,950,0.0,0.113604,1666616820,60,100000,1e-06,0.0001,0.0,4765.502856,4434.13564,13.500874,1666616855,2.409855,1666616855,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",2.1995,0.0,3,9.384602,29.315349,1666616855,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",984,9195,2022-10-24 13:07:52.582055
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,98,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,459741490,-19330470,6.624425,0.925678,144.37015302,66.656966565,1.4142,89.823471234,179.64349684,98.0983,61.529536,75.756917523,74.4649,-91.8067,-17.3418,0.0,-3572.446935,4296.692128,-3553.436228,4202.80048,61.3362,0.014569833,0.014569833,0.014569833,0.000148687,4.779968,1e-06,4.779967,3.058869,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,144.37015302,66.656966565,144.37015302,66.656966565,31.253336,31.952061,31.602698,44.887951,950,0.0,0.113604,1666616820,60,100000,1e-06,0.0001,0.0,4765.502856,4434.13564,13.500874,1666616855,2.409855,1666616855,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",2.1995,0.0,3,9.384602,29.315349,1666616855,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",987,9221,2022-10-24 13:07:54.094917
BijpFghwkVuKrAiXwLYVXxC7bp8xF2tifzX5D7QF2XVW,"ListContainer: 
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0
    0",0.0,10,0.0,0.0,0.0,0.0,0.01,0,98,8,1,0.0909,0.05,1.0,1.0,0,MarketStatus.Active(),ContractType.Perpetual(),ContractTier.Speculative(),"ListContainer: 
    0
    0
    0",EsvK7H4NqVSYSu4v2LFTyRFbg4b2wgFTB1C3P1EZm6UT,459741490,-19330470,6.624425,0.925678,145.199891022,67.040063927,1.4142,90.410190229,180.816912323,98.6621,61.529536,76.132921261,74.4649,-91.8067,-17.3418,0.0,-3572.446935,4296.692128,-3553.436228,4202.80048,61.9,0.014569833,0.014569833,0.014569833,0.000148687,4.779968,1e-06,4.779967,3.058869,0.0,0.0,0.213254248,0.210279382,0.0,0.0,0.0,145.199891022,67.040063927,145.199891023,67.040063927,31.253336,31.952061,31.602698,44.887951,950,0.0,0.113604,1666616820,60,100000,1e-06,0.0001,0.0,4765.502856,4434.13564,13.500874,1666616855,2.409855,1666616855,0.038855,1,50,0.0,1,0,0,0,OracleSource.Pyth(),True,"ListContainer: 
    0
    0
    0
    0
    0
    0",2.1995,0.0,3,9.384602,29.315349,1666616855,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",0.0,0.0,0.0,0.0,0,0.0,0,"ListContainer: 
    0
    0
    0
    0
    0
    0",992,9263,2022-10-24 13:07:56.329864
